"FUENTE"|"FECHA"|"PI_NCF"|"PI_NOMBRE"|"PI_RNC"|"PI_TOTAL"|"PI_EXONERACION"|"PI_PCT_LEY"|"PI_IVA"|"MONTO"
"LULU"|20180303|"-"|"-"|"-"|1897.19|" -   "|148.22|266.79|1482.18
"LULU"|20180303|"-"|"-"|"-"|2969.60|" -   "|232.00|417.60|2320.00
"LULU"|20180303|"-"|"-"|"-"|3936.00|" -   "|307.50|553.50|3075.00
"LULU"|20180303|"-"|"-"|"-"|5221.99|" -   "|407.97|734.34|4079.68
"LULU"|20180303|"-"|"-"|"-"|1120.00|" -   "|87.50|157.50|875.00
"LULU"|20180303|"-"|"-"|"-"|3251.20|" -   "|254.00|457.20|2540.00
"LULU"|20180303|"-"|"-"|"-"|2425.60|" -   "|189.50|341.10|1895.00
"LULU"|20180303|"-"|"-"|"-"|1356.80|" -   "|106.00|190.80|1060.00
"LULU"|20180303|"-"|"-"|"-"|1145.60|" -   "|89.50|161.10|895.00
"LULU"|20180303|"-"|"-"|"-"|320.00|" -   "|25.00|45.00|250.00
"LULU"|20180303|"-"|"-"|"-"|4710.40|" -   "|368.00|662.40|3680.00
"LULU"|20180303|"-"|"-"|"-"|2342.40|" -   "|183.00|329.40|1830.00
"LULU"|20180303|"-"|"-"|"-"|1728.00|" -   "|135.00|243.00|1350.00
"LULU"|20180303|"-"|"-"|"-"|4606.00|" -   "|359.84|647.72|3598.44
"LULU"|20180303|"-"|"-"|"-"|3648.00|" -   "|285.00|513.00|2850.00
"LULU"|20180303|"-"|"-"|"-"|2016.00|" -   "|157.50|283.50|1575.00
"LULU"|20180303|"-"|"-"|"-"|2124.80|" -   "|166.00|298.80|1660.00
"LULU"|20180303|"-"|"-"|"-"|633.60|" -   "|49.50|89.10|495.00
"LULU"|20180303|"-"|"-"|"-"|708.40|" -   "|55.34|99.62|553.44
"LULU"|20180303|"-"|"-"|"-"|6730.39|" -   "|525.81|946.46|5258.12
"LULU"|20180304|"-"|"-"|"-"|230.40|" -   "|18.00|32.40|180.00
"LULU"|20180304|"-"|"-"|"-"|2784.00|" -   "|217.50|391.50|2175.00
"LULU"|20180304|"-"|"-"|"-"|1792.00|" -   "|140.00|252.00|1400.00
"LULU"|20180304|"-"|"-"|"-"|9598.72|" -   "|749.90|1349.82|7499.00
"LULU"|20180304|"-"|"-"|"-"|1286.40|" -   "|100.50|180.90|1005.00
"LULU"|20180304|"-"|"-"|"-"|5363.20|" -   "|419.00|754.20|4190.00
"LULU"|20180304|"-"|"-"|"-"|3593.60|" -   "|280.75|505.35|2807.50
"LULU"|20180304|"-"|"-"|"-"|4614.40|" -   "|360.50|648.90|3605.00
"LULU"|20180304|"-"|"-"|"-"|5408.00|" -   "|422.50|760.50|4225.00
"LULU"|20180304|"-"|"-"|"-"|435.20|" -   "|34.00|61.20|340.00
"LULU"|20180304|"-"|"-"|"-"|1899.57|" -   "|148.40|267.13|1484.04
"LULU"|20180304|"-"|"-"|"-"|646.40|" -   "|50.50|90.90|505.00
"LULU"|20180304|"-"|"-"|"-"|3616.00|" -   "|282.50|508.50|2825.00
"LULU"|20180304|"-"|"-"|"-"|448.00|" -   "|35.00|63.00|350.00
"LULU"|20180304|"-"|"-"|"-"|2112.00|" -   "|165.00|297.00|1650.00
"LULU"|20180304|"-"|"-"|"-"|1843.20|" -   "|144.00|259.20|1440.00
"LULU"|20180304|"-"|"-"|"-"|3993.60|" -   "|312.00|561.60|3120.00
"LULU"|20180304|"-"|"-"|"-"|6232.78|" -   "|486.94|876.48|4869.36
"LULU"|20180304|"-"|"-"|"-"|2002.79|" -   "|156.47|281.64|1564.68
"LULU"|20180304|"-"|"-"|"-"|2182.40|" -   "|170.50|306.90|1705.00
"LULU"|20180304|"-"|"-"|"-"|17401.60|" -   "|1359.50|2447.10|13595.00
"LULU"|20180304|"-"|"-"|"-"|1416.78|" -   "|110.69|199.23|1106.86
"LULU"|20180304|"-"|"-"|"-"|944.00|" -   "|73.75|132.75|737.50
"LULU"|20180304|"-"|"-"|"-"|2560.00|" -   "|200.00|360.00|2000.00
"LULU"|20180304|"-"|"-"|"-"|2098.79|" -   "|163.97|295.14|1639.68
"LULU"|20180304|"-"|"-"|"-"|1593.39|" -   "|124.48|224.07|1244.84
"LULU"|20180304|"-"|"-"|"-"|5062.40|" -   "|395.50|711.90|3955.00
"LULU"|20180304|"-"|"-"|"-"|2406.40|" -   "|188.00|338.40|1880.00
"LULU"|20180304|"-"|"-"|"-"|2776.78|" -   "|216.94|390.48|2169.36
"LULU"|20180304|"-"|"-"|"-"|4057.60|" -   "|317.00|570.60|3170.00
"LULU"|20180304|"-"|"-"|"-"|1042.79|" -   "|81.47|146.64|814.68
"LULU"|20180304|"-"|"-"|"-"|3974.40|" -   "|310.50|558.90|3105.00
"LULU"|20180304|"-"|"-"|"-"|1432.78|" -   "|111.94|201.48|1119.36
"LULU"|20180304|"-"|"-"|"-"|2297.60|" -   "|179.50|323.10|1795.00
"LULU"|20180304|"-"|"-"|"-"|2252.80|" -   "|176.00|316.80|1760.00
"LULU"|20180304|"-"|"-"|"-"|729.60|" -   "|57.00|102.60|570.00
"LULU"|20180304|"-"|"-"|"-"|3141.99|" -   "|245.47|441.84|2454.68
"LULU"|20180304|"-"|"-"|"-"|5907.20|" -   "|461.50|830.70|4615.00
"LULU"|20180304|"-"|"-"|"-"|1760.00|" -   "|137.50|247.50|1375.00
"LULU"|20180304|"-"|"-"|"-"|2080.00|" -   "|162.50|292.50|1625.00
"LULU"|20180304|"-"|"-"|"-"|2238.32|" -   "|174.87|314.76|1748.69
"LULU"|20180304|"-"|"-"|"-"|1340.01|" -   "|104.69|188.44|1046.88
"LULU"|20180304|"-"|"-"|"-"|459.98|" -   "|35.94|64.68|359.36
"LULU"|20180304|"-"|"-"|"-"|1113.60|" -   "|87.00|156.60|870.00
"LULU"|20180304|"-"|"-"|"-"|870.40|" -   "|68.00|122.40|680.00
"LULU"|20180304|"-"|"-"|"-"|505.60|" -   "|39.50|71.10|395.00
"LULU"|20180304|"-"|"-"|"-"|4776.81|" -   "|373.19|671.74|3731.88
"LULU"|20180304|"-"|"-"|"-"|3116.80|" -   "|243.50|438.30|2435.00
"LULU"|20180304|"-"|"-"|"-"|1472.00|" -   "|115.00|207.00|1150.00
"LULU"|20180304|"-"|"-"|"-"|2585.60|" -   "|202.00|363.60|2020.00
"LULU"|20180304|"-"|"-"|"-"|320.00|" -   "|25.00|45.00|250.00
"LULU"|20180304|"-"|"-"|"-"|3364.76|" -   "|262.87|473.17|2628.72
"LULU"|20180304|"-"|"-"|"-"|3328.00|" -   "|260.00|468.00|2600.00
"LULU"|20180304|"-"|"-"|"-"|4512.41|" -   "|352.53|634.56|3525.32
"LULU"|20180304|"-"|"-"|"-"|531.20|" -   "|41.50|74.70|415.00
"LULU"|20180304|"-"|"-"|"-"|1120.00|" -   "|87.50|157.50|875.00
"LULU"|20180304|"-"|"-"|"-"|665.60|" -   "|52.00|93.60|520.00
"LULU"|20180304|"-"|"-"|"-"|2329.30|" -   "|181.98|327.56|1819.76
"LULU"|20180304|"-"|"-"|"-"|0.00|" -   "|0.00|0.00|0.00
"LULU"|20180304|"-"|"-"|"-"|178406.41|" -   "|13938.00|25088.40|139380.01
"LULU"|20180304|"-"|"-"|"-"|12119.25|" -   "|946.82|1704.27|9468.16
"LULU"|20180304|"-"|"-"|"-"|459.98|" -   "|35.94|64.68|359.36
"LULU"|20180304|"-"|"-"|"-"|1049.60|" -   "|82.00|147.60|820.00
"LULU"|20180304|"-"|"-"|"-"|1420.80|" -   "|111.00|199.80|1110.00
"LULU"|20180304|"-"|"-"|"-"|121.60|" -   "|9.50|17.10|95.00
"LULU"|20180304|"-"|"-"|"-"|4355.99|" -   "|340.31|612.56|3403.12
"LULU"|20180304|"-"|"-"|"-"|307.20|" -   "|24.00|43.20|240.00
"LULU"|20180304|"-"|"-"|"-"|3833.60|" -   "|299.50|539.10|2995.00
"LULU"|20180304|"-"|"-"|"-"|1664.00|" -   "|130.00|234.00|1300.00
"LULU"|20180304|"-"|"-"|"-"|2451.61|" -   "|191.53|344.76|1915.32
"LULU"|20180304|"-"|"-"|"-"|256.00|" -   "|20.00|36.00|200.00
"LULU"|20180304|"-"|"-"|"-"|2054.40|" -   "|160.50|288.90|1605.00
"LULU"|20180304|"-"|"-"|"-"|2556.01|" -   "|199.69|359.44|1996.88
"LULU"|20180304|"-"|"-"|"-"|1099.98|" -   "|85.94|154.68|859.36
"LULU"|20180304|"-"|"-"|"-"|1487.36|" -   "|116.20|209.16|1162.00
"LULU"|20180304|"-"|"-"|"-"|2592.41|" -   "|202.53|364.56|2025.32
"LULU"|20180304|"-"|"-"|"-"|3366.40|" -   "|263.00|473.40|2630.00
"LULU"|20180304|"-"|"-"|"-"|1996.80|" -   "|156.00|280.80|1560.00
"LULU"|20180304|"-"|"-"|"-"|4384.00|" -   "|342.50|616.50|3425.00
"LULU"|20180304|"-"|"-"|"-"|8076.80|" -   "|631.00|1135.80|6310.00
"LULU"|20180304|"-"|"-"|"-"|708.40|" -   "|55.34|99.62|553.44
"LULU"|20180304|"-"|"-"|"-"|2502.40|" -   "|195.50|351.90|1955.00
"LULU"|20180304|"-"|"-"|"-"|6969.60|" -   "|544.50|980.10|5445.00
"LULU"|20180304|"-"|"-"|"-"|192.00|" -   "|15.00|27.00|150.00
"LULU"|20180304|"-"|"-"|"-"|896.00|" -   "|70.00|126.00|700.00
"LULU"|20180304|"-"|"-"|"-"|1843.20|" -   "|144.00|259.20|1440.00
"LULU"|20180304|"-"|"-"|"-"|2444.00|" -   "|190.94|343.69|1909.37
"LULU"|20180304|"-"|"-"|"-"|459.98|" -   "|35.94|64.68|359.36
"LULU"|20180304|"-"|"-"|"-"|857.60|" -   "|67.00|120.60|670.00
"LULU"|20180304|"-"|"-"|"-"|5305.60|" -   "|414.50|746.10|4145.00
"LULU"|20180304|"-"|"-"|"-"|10880.00|" -   "|850.00|1530.00|8500.00
"LULU"|20180304|"-"|"-"|"-"|896.00|" -   "|70.00|126.00|700.00
"LULU"|20180304|"-"|"-"|"-"|1062.40|" -   "|83.00|149.40|830.00
"LULU"|20180304|"-"|"-"|"-"|1292.80|" -   "|101.00|181.80|1010.00
"LULU"|20180304|"-"|"-"|"-"|153.60|" -   "|12.00|21.60|120.00
"LULU"|20180304|"-"|"-"|"-"|3801.60|" -   "|297.00|534.60|2970.00
"LULU"|20180304|"-"|"-"|"-"|4332.80|" -   "|338.50|609.30|3385.00
"LULU"|20180304|"-"|"-"|"-"|5555.20|" -   "|434.00|781.20|4340.00
"LULU"|20180304|"-"|"-"|"-"|3705.60|" -   "|289.50|521.10|2895.00
"LULU"|20180304|"-"|"-"|"-"|10316.80|" -   "|806.00|1450.80|8060.00
"LULU"|20180304|"-"|"-"|"-"|4467.20|" -   "|349.00|628.20|3490.00
"LULU"|20180304|"-"|"-"|"-"|1779.20|" -   "|139.00|250.20|1390.00
"LULU"|20180304|"-"|"-"|"-"|4101.12|" -   "|320.40|576.72|3204.00
"LULU"|20180304|"-"|"-"|"-"|729.60|" -   "|57.00|102.60|570.00
"LULU"|20180304|"-"|"-"|"-"|1813.61|" -   "|141.69|255.04|1416.88
"LULU"|20180304|"-"|"-"|"-"|908.80|" -   "|71.00|127.80|710.00
"LULU"|20180304|"-"|"-"|"-"|627.20|" -   "|49.00|88.20|490.00
"LULU"|20180304|"-"|"-"|"-"|951.60|" -   "|74.34|133.82|743.44
"LULU"|20180304|"-"|"-"|"-"|252.80|" -   "|19.75|35.55|197.50
"LULU"|20180304|"-"|"-"|"-"|204.80|" -   "|16.00|28.80|160.00
"LULU"|20180304|"-"|"-"|"-"|460.80|" -   "|36.00|64.80|360.00
"LULU"|20180304|"-"|"-"|"-"|3270.40|" -   "|255.50|459.90|2555.00
"LULU"|20180304|"-"|"-"|"-"|1542.40|" -   "|120.50|216.90|1205.00
"LULU"|20180304|"-"|"-"|"-"|1216.00|" -   "|95.00|171.00|950.00
"LULU"|20180304|"-"|"-"|"-"|4032.00|" -   "|315.00|567.00|3150.00
"LULU"|20180304|"-"|"-"|"-"|4428.80|" -   "|346.00|622.80|3460.00
"LULU"|20180304|"-"|"-"|"-"|665.60|" -   "|52.00|93.60|520.00
"LULU"|20180304|"-"|"-"|"-"|5209.60|" -   "|407.00|732.60|4070.00
"LULU"|20180304|"-"|"-"|"-"|14348.80|" -   "|1121.00|2017.80|11210.00
"LULU"|20180304|"-"|"-"|"-"|4358.40|" -   "|340.50|612.90|3405.00
"LULU"|20180304|"-"|"-"|"-"|6679.96|" -   "|521.87|939.37|5218.72
"LULU"|20180304|"-"|"-"|"-"|0.00|" -   "|0.00|0.00|0.00
"LULU"|20180304|"-"|"-"|"-"|5824.00|" -   "|455.00|819.00|4550.00
"LULU"|20180304|"-"|"-"|"-"|3289.60|" -   "|257.00|462.60|2570.00
"LULU"|20180304|"-"|"-"|"-"|2501.58|" -   "|195.44|351.78|1954.36
"LULU"|20180304|"-"|"-"|"-"|544.00|" -   "|42.50|76.50|425.00
"LULU"|20180304|"-"|"-"|"-"|1676.80|" -   "|131.00|235.80|1310.00
"LULU"|20180304|"-"|"-"|"-"|8992.00|" -   "|702.50|1264.50|7025.00
"LULU"|20180304|"-"|"-"|"-"|2117.99|" -   "|165.47|297.84|1654.68
"LULU"|20180304|"-"|"-"|"-"|1184.00|" -   "|92.50|166.50|925.00
"LULU"|20180304|"-"|"-"|"-"|3840.00|" -   "|300.00|540.00|3000.00
"LULU"|20180304|"-"|"-"|"-"|1920.00|" -   "|150.00|270.00|1500.00
"LULU"|20180304|"-"|"-"|"-"|7078.40|" -   "|553.00|995.40|5530.00
"LULU"|20180304|"-"|"-"|"-"|754.38|" -   "|58.94|106.08|589.36
"LULU"|20180304|"-"|"-"|"-"|6214.40|" -   "|485.50|873.90|4855.00
"LULU"|20180304|"-"|"-"|"-"|89.60|" -   "|7.00|12.60|70.00
"LULU"|20180304|"-"|"-"|"-"|748.39|" -   "|58.47|105.24|584.68
"LULU"|20180304|"-"|"-"|"-"|2124.80|" -   "|166.00|298.80|1660.00
"LULU"|20180304|"-"|"-"|"-"|1925.58|" -   "|150.44|270.78|1504.36
"LULU"|20180304|"-"|"-"|"-"|1254.40|" -   "|98.00|176.40|980.00
"LULU"|20180304|"-"|"-"|"-"|4691.20|" -   "|366.50|659.70|3665.00
"LULU"|20180304|"-"|"-"|"-"|3545.60|" -   "|277.00|498.60|2770.00
"LULU"|20180304|"-"|"-"|"-"|294.40|" -   "|23.00|41.40|230.00
"LULU"|20180304|"-"|"-"|"-"|3775.18|" -   "|294.94|530.88|2949.36
"LULU"|20180304|"-"|"-"|"-"|748.80|" -   "|58.50|105.30|585.00
"LULU"|20180304|"-"|"-"|"-"|11942.40|" -   "|933.00|1679.40|9330.00
"LULU"|20180304|"-"|"-"|"-"|10291.20|" -   "|804.00|1447.20|8040.00
"LULU"|20180304|"-"|"-"|"-"|4665.60|" -   "|364.50|656.10|3645.00
"LULU"|20180304|"-"|"-"|"-"|1484.80|" -   "|116.00|208.80|1160.00
"LULU"|20180304|"-"|"-"|"-"|4857.60|" -   "|379.50|683.10|3795.00
"LULU"|20180304|"-"|"-"|"-"|1702.40|" -   "|133.00|239.40|1330.00
"LULU"|20180304|"-"|"-"|"-"|153.60|" -   "|12.00|21.60|120.00
"LULU"|20180304|"-"|"-"|"-"|294.40|" -   "|23.00|41.40|230.00
"LULU"|20180304|"-"|"-"|"-"|2380.80|" -   "|186.00|334.80|1860.00
"LULU"|20180304|"-"|"-"|"-"|512.00|" -   "|40.00|72.00|400.00
"LULU"|20180304|"-"|"-"|"-"|2278.40|" -   "|178.00|320.40|1780.00
"LULU"|20180304|"-"|"-"|"-"|4480.00|" -   "|350.00|630.00|3500.00
"LULU"|20180304|"-"|"-"|"-"|2560.00|" -   "|200.00|360.00|2000.00
"LULU"|20180304|"-"|"-"|"-"|780.80|" -   "|61.00|109.80|610.00
"LULU"|20180304|"-"|"-"|"-"|665.60|" -   "|52.00|93.60|520.00
"LULU"|20180304|"-"|"-"|"-"|8492.80|" -   "|663.50|1194.30|6635.00
"LULU"|20180304|"-"|"-"|"-"|4134.40|" -   "|323.00|581.40|3230.00
"LULU"|20180304|"-"|"-"|"-"|3494.40|" -   "|273.00|491.40|2730.00
"LULU"|20180304|"-"|"-"|"-"|2112.00|" -   "|165.00|297.00|1650.00
"LULU"|20180304|"-"|"-"|"-"|2540.39|" -   "|198.47|357.24|1984.68
"LULU"|20180304|"-"|"-"|"-"|5945.60|" -   "|464.50|836.10|4645.00
"LULU"|20180304|"-"|"-"|"-"|2291.20|" -   "|179.00|322.20|1790.00
"LULU"|20180304|"-"|"-"|"-"|3705.60|" -   "|289.50|521.10|2895.00
"LULU"|20180304|"-"|"-"|"-"|11302.40|" -   "|883.00|1589.40|8830.00
"LULU"|20180304|"-"|"-"|"-"|2233.60|" -   "|174.50|314.10|1745.00
"LULU"|20180304|"-"|"-"|"-"|704.00|" -   "|55.00|99.00|550.00
"LULU"|20180304|"-"|"-"|"-"|1120.00|" -   "|87.50|157.50|875.00
"LULU"|20180304|"-"|"-"|"-"|665.60|" -   "|52.00|93.60|520.00
"LULU"|20180304|"-"|"-"|"-"|1971.20|" -   "|154.00|277.20|1540.00
"LULU"|20180304|"-"|"-"|"-"|1394.79|" -   "|108.97|196.14|1089.68
"LULU"|20180304|"-"|"-"|"-"|1964.80|" -   "|153.50|276.30|1535.00
"LULU"|20180304|"-"|"-"|"-"|5036.80|" -   "|393.50|708.30|3935.00
"LULU"|20180304|"-"|"-"|"-"|3699.20|" -   "|289.00|520.20|2890.00
"LULU"|20180304|"-"|"-"|"-"|3180.80|" -   "|248.50|447.30|2485.00
"LULU"|20180304|"-"|"-"|"-"|2431.59|" -   "|189.97|341.94|1899.68
"LULU"|20180304|"-"|"-"|"-"|3423.59|" -   "|267.47|481.44|2674.68
"LULU"|20180304|"-"|"-"|"-"|4064.00|" -   "|317.50|571.50|3175.00
"LULU"|20180304|"-"|"-"|"-"|4518.40|" -   "|353.00|635.40|3530.00
"LULU"|20180304|"-"|"-"|"-"|1657.60|" -   "|129.50|233.10|1295.00
"LULU"|20180304|"-"|"-"|"-"|2009.60|" -   "|157.00|282.60|1570.00
"LULU"|20180304|"-"|"-"|"-"|4563.20|" -   "|356.50|641.70|3565.00
"LULU"|20180304|"-"|"-"|"-"|4908.80|" -   "|383.50|690.30|3835.00
"LULU"|20180304|"-"|"-"|"-"|3475.97|" -   "|271.56|488.81|2715.60
"LULU"|20180304|"-"|"-"|"-"|7186.79|" -   "|561.47|1010.64|5614.68
"LULU"|20180304|"-"|"-"|"-"|2176.00|" -   "|170.00|306.00|1700.00
"LULU"|20180304|"-"|"-"|"-"|435.20|" -   "|34.00|61.20|340.00
"LULU"|20180304|"-"|"-"|"-"|864.00|" -   "|67.50|121.50|675.00
"LULU"|20180304|"-"|"-"|"-"|3372.80|" -   "|263.50|474.30|2635.00
"LULU"|20180304|"-"|"-"|"-"|1350.40|" -   "|105.50|189.90|1055.00
"LULU"|20180304|"-"|"-"|"-"|2553.60|" -   "|199.50|359.10|1995.00
"LULU"|20180304|"-"|"-"|"-"|2694.40|" -   "|210.50|378.90|2105.00
"LULU"|20180304|"-"|"-"|"-"|3685.17|" -   "|287.90|518.23|2879.04
"LULU"|20180304|"-"|"-"|"-"|7430.40|" -   "|580.50|1044.90|5805.00
"LULU"|20180304|"-"|"-"|"-"|4057.60|" -   "|317.00|570.60|3170.00
"LULU"|20180304|"-"|"-"|"-"|3481.60|" -   "|272.00|489.60|2720.00
"LULU"|20180304|"-"|"-"|"-"|5522.79|" -   "|431.47|776.64|4314.68
"LULU"|20180305|"-"|"-"|"-"|921.60|" -   "|72.00|129.60|720.00
"LULU"|20180305|"-"|"-"|"-"|435.20|" -   "|34.00|61.20|340.00
"LULU"|20180305|"-"|"-"|"-"|320.00|" -   "|25.00|45.00|250.00
"LULU"|20180305|"-"|"-"|"-"|2911.18|" -   "|227.44|409.38|2274.36
"LULU"|20180305|"-"|"-"|"-"|358.40|" -   "|28.00|50.40|280.00
"LULU"|20180305|"-"|"-"|"-"|754.38|" -   "|58.94|106.08|589.36
"LULU"|20180305|"-"|"-"|"-"|229.99|" -   "|17.97|32.34|179.68
"LULU"|20180305|"-"|"-"|"-"|16100.35|" -   "|1257.84|2264.11|12578.40
"LULU"|20180305|"-"|"-"|"-"|1017.60|" -   "|79.50|143.10|795.00
"LULU"|20180305|"-"|"-"|"-"|1088.00|" -   "|85.00|153.00|850.00
"LULU"|20180305|"-"|"-"|"-"|1510.40|" -   "|118.00|212.40|1180.00
"LULU"|20180305|"-"|"-"|"-"|761.60|" -   "|59.50|107.10|595.00
"LULU"|20180305|"-"|"-"|"-"|825.60|" -   "|64.50|116.10|645.00
"LULU"|20180305|"-"|"-"|"-"|1106.79|" -   "|86.47|155.64|864.68
"LULU"|20180305|"-"|"-"|"-"|593.92|" -   "|46.40|83.52|464.00
"LULU"|20180305|"-"|"-"|"-"|1267.20|" -   "|99.00|178.20|990.00
"LULU"|20180305|"-"|"-"|"-"|1440.00|" -   "|112.50|202.50|1125.00
"LULU"|20180305|"-"|"-"|"-"|613.58|" -   "|47.94|86.28|479.36
"LULU"|20180305|"-"|"-"|"-"|601.60|" -   "|47.00|84.60|470.00
"LULU"|20180305|"-"|"-"|"-"|1510.40|" -   "|118.00|212.40|1180.00
"LULU"|20180305|"-"|"-"|"-"|1313.19|" -   "|102.59|184.67|1025.93
"LULU"|20180305|"-"|"-"|"-"|460.39|" -   "|35.97|64.74|359.68
"LULU"|20180305|"-"|"-"|"-"|1577.60|" -   "|123.25|221.85|1232.50
"LULU"|20180305|"-"|"-"|"-"|1382.40|" -   "|108.00|194.40|1080.00
"LULU"|20180305|"-"|"-"|"-"|1761.77|" -   "|137.64|247.75|1376.38
"LULU"|20180305|"-"|"-"|"-"|787.20|" -   "|61.50|110.70|615.00
"LULU"|20180305|"-"|"-"|"-"|345.60|" -   "|27.00|48.60|270.00
"LULU"|20180305|"-"|"-"|"-"|1305.60|" -   "|102.00|183.60|1020.00
"LULU"|20180305|"-"|"-"|"-"|1449.60|" -   "|113.25|203.85|1132.50
"LULU"|20180305|"-"|"-"|"-"|408.96|" -   "|31.95|57.51|319.50
"LULU"|20180305|"-"|"-"|"-"|1724.39|" -   "|134.72|242.49|1347.18
"LULU"|20180305|"-"|"-"|"-"|2880.00|" -   "|225.00|405.00|2250.00
"LULU"|20180305|"-"|"-"|"-"|1900.80|" -   "|148.50|267.30|1485.00
"LULU"|20180305|"-"|"-"|"-"|3449.19|" -   "|269.47|485.04|2694.68
"LULU"|20180305|"-"|"-"|"-"|2117.78|" -   "|165.45|297.81|1654.52
"LULU"|20180305|"-"|"-"|"-"|1689.60|" -   "|132.00|237.60|1320.00
"LULU"|20180305|"-"|"-"|"-"|966.40|" -   "|75.50|135.90|755.00
"LULU"|20180305|"-"|"-"|"-"|678.40|" -   "|53.00|95.40|530.00
"LULU"|20180305|"-"|"-"|"-"|3072.00|" -   "|240.00|432.00|2400.00
"LULU"|20180305|"-"|"-"|"-"|1554.79|" -   "|121.47|218.64|1214.68
"LULU"|20180305|"-"|"-"|"-"|7584.00|" -   "|592.50|1066.50|5925.00
"LULU"|20180305|"-"|"-"|"-"|3468.80|" -   "|271.00|487.80|2710.00
"LULU"|20180305|"-"|"-"|"-"|2519.96|" -   "|196.87|354.37|1968.72
"LULU"|20180305|"-"|"-"|"-"|4035.20|" -   "|315.25|567.45|3152.50
"LULU"|20180305|"-"|"-"|"-"|2609.56|" -   "|203.87|366.97|2038.72
"LULU"|20180305|"-"|"-"|"-"|1024.00|" -   "|80.00|144.00|800.00
"LULU"|20180305|"-"|"-"|"-"|1856.00|" -   "|145.00|261.00|1450.00
"LULU"|20180305|"-"|"-"|"-"|1254.40|" -   "|98.00|176.40|980.00
"LULU"|20180305|"-"|"-"|"-"|3411.20|" -   "|266.50|479.70|2665.00
"LULU"|20180305|"-"|"-"|"-"|1267.20|" -   "|99.00|178.20|990.00
"LULU"|20180305|"-"|"-"|"-"|3456.00|" -   "|270.00|486.00|2700.00
"LULU"|20180305|"-"|"-"|"-"|592.00|" -   "|46.25|83.25|462.50
"LULU"|20180305|"-"|"-"|"-"|985.60|" -   "|77.00|138.60|770.00
"LULU"|20180305|"-"|"-"|"-"|1333.40|" -   "|104.17|187.51|1041.72
"LULU"|20180305|"-"|"-"|"-"|1216.00|" -   "|95.00|171.00|950.00
"LULU"|20180305|"-"|"-"|"-"|1708.80|" -   "|133.50|240.30|1335.00
"LULU"|20180305|"-"|"-"|"-"|2847.59|" -   "|222.47|400.44|2224.68
"LULU"|20180305|"-"|"-"|"-"|2796.80|" -   "|218.50|393.30|2185.00
"LULU"|20180305|"-"|"-"|"-"|2828.80|" -   "|221.00|397.80|2210.00
"LULU"|20180305|"-"|"-"|"-"|800.00|" -   "|62.50|112.50|625.00
"LULU"|20180305|"-"|"-"|"-"|8345.19|" -   "|651.97|1173.54|6519.68
"LULU"|20180305|"-"|"-"|"-"|435.20|" -   "|34.00|61.20|340.00
"LULU"|20180305|"-"|"-"|"-"|2834.40|" -   "|221.44|398.59|2214.37
"LULU"|20180305|"-"|"-"|"-"|2238.00|" -   "|174.84|314.72|1748.44
"LULU"|20180305|"-"|"-"|"-"|4377.60|" -   "|342.00|615.60|3420.00
"LULU"|20180305|"-"|"-"|"-"|2315.18|" -   "|180.87|325.57|1808.74
"LULU"|20180305|"-"|"-"|"-"|889.60|" -   "|69.50|125.10|695.00
"LULU"|20180305|"-"|"-"|"-"|2098.40|" -   "|163.94|295.09|1639.37
"LULU"|20180305|"-"|"-"|"-"|2124.80|" -   "|166.00|298.80|1660.00
"LULU"|20180305|"-"|"-"|"-"|1209.60|" -   "|94.50|170.10|945.00
"LULU"|20180305|"-"|"-"|"-"|7589.60|" -   "|592.94|1067.29|5929.37
"LULU"|20180305|"-"|"-"|"-"|240.00|" -   "|18.75|33.75|187.50
"LULU"|20180305|"-"|"-"|"-"|486.40|" -   "|38.00|68.40|380.00
"LULU"|20180305|"-"|"-"|"-"|563.20|" -   "|44.00|79.20|440.00
"LULU"|20180305|"-"|"-"|"-"|2662.40|" -   "|208.00|374.40|2080.00
"LULU"|20180305|"-"|"-"|"-"|1472.00|" -   "|115.00|207.00|1150.00
"LULU"|20180306|"-"|"-"|"-"|316.80|" -   "|24.75|44.55|247.50
"LULU"|20180306|"-"|"-"|"-"|4595.20|" -   "|359.00|646.20|3590.00
"LULU"|20180306|"-"|"-"|"-"|13075.20|" -   "|1021.50|1838.70|10215.00
"LULU"|20180306|"-"|"-"|"-"|3576.78|" -   "|279.44|502.98|2794.36
"LULU"|20180306|"-"|"-"|"-"|1075.20|" -   "|84.00|151.20|840.00
"LULU"|20180306|"-"|"-"|"-"|3040.00|" -   "|237.50|427.50|2375.00
"LULU"|20180306|"-"|"-"|"-"|1024.00|" -   "|80.00|144.00|800.00
"LULU"|20180306|"-"|"-"|"-"|1170.38|" -   "|91.44|164.58|914.36
"LULU"|20180306|"-"|"-"|"-"|1267.20|" -   "|99.00|178.20|990.00
"LULU"|20180306|"-"|"-"|"-"|1413.99|" -   "|110.47|198.84|1104.68
"LULU"|20180306|"-"|"-"|"-"|4064.00|" -   "|317.50|571.50|3175.00
"LULU"|20180306|"-"|"-"|"-"|1516.80|" -   "|118.50|213.30|1185.00
"LULU"|20180306|"-"|"-"|"-"|3743.59|" -   "|292.47|526.44|2924.68
"LULU"|20180306|"-"|"-"|"-"|1331.20|" -   "|104.00|187.20|1040.00
"LULU"|20180306|"-"|"-"|"-"|505.60|" -   "|39.50|71.10|395.00
