,FUENTE,FECHA,PI_NCF,PI_NOMBRE,PI_RNC,PI_TOTAL,PI_EXONERACION,PI_PCT_LEY,PI_IVA,MONTO,MG_RNC,MG_NUMERO,MG_IMPUESTO,CHCK_1,DIFF
2947,LULU,20180318,-,-,-,"10,912.00", -   ,852.50,"1,534.50","8,525.00",130890323,A040010010100000495,"1,534.50","8,525.00",0
2948,LULU,20180318,-,-,-,"4,460.80", -   ,348.50,627.30,"3,485.00",0,A040010010200003906,627.30,"3,485.00",0
2949,LULU,20180318,-,-,-,"3,820.80", -   ,298.50,537.30,"2,985.00",0,A040010010200003907,537.30,"2,985.00",0
2950,LULU,20180318,-,-,-,"2,656.00", -   ,207.50,373.50,"2,075.00",0,A040010010200003902,373.50,"2,075.00",0
2951,LULU,20180318,-,-,-,"1,964.80", -   ,153.50,276.30,"1,535.00",0,A040010010200003908,276.30,"1,535.00",0
2952,LULU,20180318,-,-,-,"13,600.00", -   ,"1,062.50","1,912.50","10,625.00",0,A040010010200003910,"1,912.50","10,625.00",0
2953,LULU,20180318,-,-,-,"1,561.60", -   ,122.00,219.60,"1,220.00",0,A040010010200003911,219.60,"1,220.00",0
2954,LULU,20180318,-,-,-,459.98, -   ,35.94,64.68,359.36,0,A040010010200003928,64.68,359.36,0
2955,LULU,20180318,-,-,-,459.98, -   ,35.94,64.68,359.36,0,A040010010200003928,64.68,359.36,0
2956,LULU,20180318,-,-,-,"5,619.20", -   ,439.00,790.20,"4,390.00",130032726,A040010010100000496,790.20,"4,390.00",0
2957,LULU,20180318,-,-,-,"5,619.20", -   ,439.00,790.20,"4,390.00",0,A040010010200003920,790.20,"4,390.00",0
2958,LULU,20180318,-,-,-,"4,384.00", -   ,342.50,616.50,"3,425.00",0,A040010010200003914,616.50,"3,425.00",0
2959,LULU,20180318,-,-,-,"4,384.00", -   ,342.50,616.50,"3,425.00",0,A040010010200003919,616.50,"3,425.00",0
2960,LULU,20180318,-,-,-,"4,300.80", -   ,336.00,604.80,"3,360.00",0,A040010010200003918,604.80,"3,360.00",0
2961,LULU,20180318,-,-,-,"5,017.60", -   ,392.00,705.60,"3,920.00",0,A040010010200003916,705.60,"3,920.00",0
2962,LULU,20180318,-,-,-,"3,840.00", -   ,300.00,540.00,"3,000.00",0,A040010010200003913,540.00,"3,000.00",0
2963,LULU,20180318,-,-,-,"3,840.00", -   ,300.00,540.00,"3,000.00",0,A040010010200003917,540.00,"3,000.00",0
2964,LULU,20180318,-,-,-,"3,840.00", -   ,300.00,540.00,"3,000.00",0,A040010010200003913,540.00,"3,000.00",0
2965,LULU,20180318,-,-,-,"3,840.00", -   ,300.00,540.00,"3,000.00",0,A040010010200003917,540.00,"3,000.00",0
2966,LULU,20180318,-,-,-,"6,054.40", -   ,473.00,851.40,"4,730.00",0,A040010010200003915,851.40,"4,730.00",0
2967,LULU,20180318,-,-,-,"1,830.40", -   ,143.00,257.40,"1,430.00",0,A040010010200003923,257.40,"1,430.00",0
2968,LULU,20180318,-,-,-,883.20, -   ,69.00,124.20,690.00,0,A040010010200003924,124.20,690.00,0
2969,LULU,20180318,-,-,-,677.99, -   ,52.97,95.34,529.68,0,A040010010200003925,95.34,529.68,0
2970,LULU,20180318,-,-,-,"2,828.80", -   ,221.00,397.80,"2,210.00",0,A040010010200003926,397.80,"2,210.00",0
2971,LULU,20180318,-,-,-,"3,699.20", -   ,289.00,520.20,"2,890.00",0,A040010010200003927,520.20,"2,890.00",0
2972,LULU,20180318,-,-,-,383.59, -   ,29.97,53.94,299.68,0,A040010010200003922,53.94,299.68,0
2973,LULU,20180318,-,-,-,"3,737.60", -   ,292.00,525.60,"2,920.00",131280293,A040010010100000497,525.60,"2,920.00",0
2974,LULU,20180318,-,-,-,832.00, -   ,65.00,117.00,650.00,0,A040010010200003943,117.00,650.00,0
2975,LULU,20180318,-,-,-,832.00, -   ,65.00,117.00,650.00,0,A040010010200003943,117.00,650.00,0
2976,LULU,20180318,-,-,-,"6,297.60", -   ,492.00,885.60,"4,920.00",0,A040010010200003929,885.60,"4,920.00",0
2977,LULU,20180318,-,-,-,"1,548.80", -   ,121.00,217.80,"1,210.00",0,A040010010200003930,217.80,"1,210.00",0
2978,LULU,20180318,-,-,-,"6,233.60", -   ,487.00,876.60,"4,870.00",114755184,A040010010100000499,876.60,"4,870.00",0
2979,LULU,20180318,-,-,-,870.40, -   ,68.00,122.40,680.00,0,A040010010200003933,122.40,680.00,0
2980,LULU,20180318,-,-,-,"3,174.40", -   ,248.00,446.40,"2,480.00",0,A040010010200003941,446.40,"2,480.00",0
2981,LULU,20180318,-,-,-,"3,174.40", -   ,248.00,446.40,"2,480.00",0,A040010010200003941,446.40,"2,480.00",0
2982,LULU,20180318,-,-,-,"6,214.40", -   ,485.50,873.90,"4,855.00",0,A040010010200003934,873.90,"4,855.00",0
2983,LULU,20180318,-,-,-,"2,361.60", -   ,184.50,332.10,"1,845.00",0,A040010010200003935,332.10,"1,845.00",0
2984,LULU,20180318,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003936,93.60,520.00,0
2985,LULU,20180318,-,-,-,"10,534.40", -   ,823.00,"1,481.40","8,230.00",0,A040010010200003932,"1,481.40","8,230.00",0
2986,LULU,20180318,-,-,-,"2,176.00", -   ,170.00,306.00,"1,700.00",0,A040010010200003937,306.00,"1,700.00",0
2987,LULU,20180318,-,-,-,"3,078.40", -   ,240.50,432.90,"2,405.00",0,A040010010200003938,432.90,"2,405.00",0
2988,LULU,20180318,-,-,-,"6,496.00", -   ,507.50,913.50,"5,075.00",102626774,A040010010100000501,913.50,"5,075.00",0
2989,LULU,20180318,-,-,-,"6,496.00", -   ,507.50,913.50,"5,075.00",0,A040010010200003939,913.50,"5,075.00",0
2990,LULU,20180318,-,-,-,"1,952.00", -   ,152.50,274.50,"1,525.00",0,A040010010200003940,274.50,"1,525.00",0
2991,LULU,20180318,-,-,-,"2,310.40", -   ,180.50,324.90,"1,805.00",130935912,A040010010100000503,324.90,"1,805.00",0
2992,LULU,20180318,-,-,-,"4,179.20", -   ,326.50,587.70,"3,265.00",0,A040010010200003942,587.70,"3,265.00",0
2993,LULU,20180318,-,-,-,"2,438.40", -   ,190.50,342.90,"1,905.00",0,A040010010200003944,342.90,"1,905.00",0
2994,LULU,20180318,-,-,-,"3,968.00", -   ,310.00,558.00,"3,100.00",0,A040010010200003945,558.00,"3,100.00",0
2995,LULU,20180318,-,-,-,652.80, -   ,51.00,91.80,510.00,0,A040010010200003946,91.80,510.00,0
2996,LULU,20180318,-,-,-,"2,764.80", -   ,216.00,388.80,"2,160.00",101627492,A040010010100000502,388.80,"2,160.00",0
2997,LULU,20180318,-,-,-,"2,764.80", -   ,216.00,388.80,"2,160.00",0,A040010010200003947,388.80,"2,160.00",0
2998,LULU,20180319,-,-,-,"2,572.80", -   ,201.00,361.80,"2,010.00",0,A040010010200003949,361.80,"2,010.00",0
2999,LULU,20180319,-,-,-,"3,545.60", -   ,277.00,498.60,"2,770.00",0,A040010010200003950,498.60,"2,770.00",0
3000,LULU,20180319,-,-,-,"3,257.60", -   ,254.50,458.10,"2,545.00",0,A040010010200003951,458.10,"2,545.00",0
3001,LULU,20180319,-,-,-,"2,380.80", -   ,186.00,334.80,"1,860.00",0,A040010010200003952,334.80,"1,860.00",0
3002,LULU,20180319,-,-,-,"1,913.60", -   ,149.50,269.10,"1,495.00",0,A040010010200003966,269.10,"1,495.00",0
3003,LULU,20180319,-,-,-,"2,112.00", -   ,165.00,297.00,"1,650.00",0,A040010010200003965,297.00,"1,650.00",0
3004,LULU,20180319,-,-,-,"5,888.00", -   ,460.00,828.00,"4,600.00",0,A040010010200003964,828.00,"4,600.00",0
3005,LULU,20180319,-,-,-,"2,240.00", -   ,175.00,315.00,"1,750.00",0,A040010010200003963,315.00,"1,750.00",0
3006,LULU,20180319,-,-,-,"1,440.00", -   ,112.50,202.50,"1,125.00",0,A040010010200003962,202.50,"1,125.00",0
3007,LULU,20180319,-,-,-,"9,721.19", -   ,759.47,"1,367.04","7,594.68",0,A040010010200003954,"1,367.04","7,594.68",0
3008,LULU,20180319,-,-,-,838.40, -   ,65.50,117.90,655.00,0,A040010010200003960,117.90,655.00,0
3009,LULU,20180319,-,-,-,"1,113.60", -   ,87.00,156.60,870.00,0,A040010010200003955,156.60,870.00,0
3010,LULU,20180319,-,-,-,"1,113.60", -   ,87.00,156.60,870.00,0,A040010010200003955,156.60,870.00,0
3011,LULU,20180319,-,-,-,"3,040.00", -   ,237.50,427.50,"2,375.00",0,A040010010200003959,427.50,"2,375.00",0
3012,LULU,20180319,-,-,-,"3,884.80", -   ,303.50,546.30,"3,035.00",0,A040010010200003956,546.30,"3,035.00",0
3013,LULU,20180319,-,-,-,"1,350.40", -   ,105.50,189.90,"1,055.00",0,A040010010200003957,189.90,"1,055.00",0
3014,LULU,20180319,-,-,-,"4,038.40", -   ,315.50,567.90,"3,155.00",0,A040010010200003958,567.90,"3,155.00",0
3015,LULU,20180319,-,-,-,128.00, -   ,10.00,18.00,100.00,0,A040010010200003953,18.00,100.00,0
3016,LULU,20180319,-,-,-,"3,769.60", -   ,294.50,530.10,"2,945.00",0,A040010010200003961,530.10,"2,945.00",0
3017,LULU,20180319,-,-,-,"9,727.59", -   ,759.97,"1,367.94","7,599.68",131313523,A040010010100000504,"1,367.94","7,599.68",0
3018,LULU,20180319,-,-,-,"1,081.60", -   ,84.50,152.10,845.00,101014334,A040010010100000505,152.10,845.00,0
3019,LULU,20180319,-,-,-,"1,081.60", -   ,84.50,152.10,845.00,0,A040010010200003968,152.10,845.00,0
3020,LULU,20180319,-,-,-,"1,081.60", -   ,84.50,152.10,845.00,101014334,A040010010100000505,152.10,845.00,0
3021,LULU,20180319,-,-,-,"1,081.60", -   ,84.50,152.10,845.00,0,A040010010200003968,152.10,845.00,0
3022,LULU,20180319,-,-,-,"3,910.40", -   ,305.50,549.90,"3,055.00",0,A040010010200003967,549.90,"3,055.00",0
3023,LULU,20180319,-,-,-,"1,766.40", -   ,138.00,248.40,"1,380.00",0,A040010010200003983,248.40,"1,380.00",0
3024,LULU,20180319,-,-,-,"5,689.60", -   ,444.50,800.10,"4,445.00",0,A040010010200003978,800.10,"4,445.00",0
3025,LULU,20180319,-,-,-,"1,554.79", -   ,121.47,218.64,"1,214.68",0,A040010010200003980,218.64,"1,214.68",0
3026,LULU,20180319,-,-,-,972.80, -   ,76.00,136.80,760.00,0,A040010010200003948,136.80,760.00,0
3027,LULU,20180319,-,-,-,972.80, -   ,76.00,136.80,760.00,0,A040010010200003982,136.80,760.00,0
3028,LULU,20180319,-,-,-,"2,284.80", -   ,178.50,321.30,"1,785.00",0,A040010010200003979,321.30,"1,785.00",0
3029,LULU,20180319,-,-,-,"2,560.00", -   ,200.00,360.00,"2,000.00",0,A040010010200003981,360.00,"2,000.00",0
3030,LULU,20180319,-,-,-,"1,209.60", -   ,94.50,170.10,945.00,0,A040010010200003972,170.10,945.00,0
3031,LULU,20180319,-,-,-,"4,192.00", -   ,327.50,589.50,"3,275.00",0,A040010010200003971,589.50,"3,275.00",0
3032,LULU,20180319,-,-,-,"1,331.20", -   ,104.00,187.20,"1,040.00",0,A040010010200003970,187.20,"1,040.00",0
3033,LULU,20180319,-,-,-,"1,856.00", -   ,145.00,261.00,"1,450.00",0,A040010010200003969,261.00,"1,450.00",0
3034,LULU,20180319,-,-,-,"2,598.40", -   ,203.00,365.40,"2,030.00",0,A040010010200003973,365.40,"2,030.00",0
3035,LULU,20180319,-,-,-,"5,600.00", -   ,437.50,787.50,"4,375.00",0,A040010010200003975,787.50,"4,375.00",0
3036,LULU,20180319,-,-,-,"2,501.58", -   ,195.44,351.78,"1,954.36",0,A040010010200003974,351.78,"1,954.36",0
3037,LULU,20180319,-,-,-,"23,244.80", -   ,"1,816.00","3,268.80","18,160.00",101880724,A040010010100000516,"3,268.80","18,160.00",0
3038,LULU,20180319,-,-,-,"4,070.40", -   ,318.00,572.40,"3,180.00",130682828,A040010010100000507,572.40,"3,180.00",0
3039,LULU,20180319,-,-,-,"4,070.40", -   ,318.00,572.40,"3,180.00",0,A040010010200003976,572.40,"3,180.00",0
3040,LULU,20180319,-,-,-,"5,683.20", -   ,444.00,799.20,"4,440.00",0,A040010010200003977,799.20,"4,440.00",0
3041,LULU,20180319,-,-,-,"11,161.60", -   ,872.00,"1,569.60","8,720.00",0,A040010010200003985,"1,569.60","8,720.00",0
3042,LULU,20180320,-,-,-,"1,907.20", -   ,149.00,268.20,"1,490.00",0,A040010010200003990,268.20,"1,490.00",0
3043,LULU,20180320,-,-,-,"1,139.20", -   ,89.00,160.20,890.00,0,A040010010200003991,160.20,890.00,0
3044,LULU,20180320,-,-,-,"1,139.20", -   ,89.00,160.20,890.00,0,A040010010200004006,160.20,890.00,0
3045,LULU,20180320,-,-,-,"1,139.20", -   ,89.00,160.20,890.00,0,A040010010200003991,160.20,890.00,0
3046,LULU,20180320,-,-,-,"1,139.20", -   ,89.00,160.20,890.00,0,A040010010200004006,160.20,890.00,0
3047,LULU,20180320,-,-,-,"3,129.60", -   ,244.50,440.10,"2,445.00",0,A040010010200003992,440.10,"2,445.00",0
3048,LULU,20180320,-,-,-,"4,657.92", -   ,363.90,655.02,"3,639.00",0,A040010010200003993,655.02,"3,639.00",0
3049,LULU,20180320,-,-,-,"6,770.79", -   ,528.97,952.14,"5,289.68",0,A040010010200003994,952.14,"5,289.68",0
3050,LULU,20180320,-,-,-,"2,117.58", -   ,165.44,297.78,"1,654.36",0,A040010010200003995,297.78,"1,654.36",0
3051,LULU,20180320,-,-,-,819.20, -   ,64.00,115.20,640.00,0,A040010010200003996,115.20,640.00,0
3052,LULU,20180320,-,-,-,"2,969.60", -   ,232.00,417.60,"2,320.00",0,A040010010200003997,417.60,"2,320.00",0
3053,LULU,20180320,-,-,-,"2,988.80", -   ,233.50,420.30,"2,335.00",0,A040010010200003989,420.30,"2,335.00",0
3054,LULU,20180320,-,-,-,448.00, -   ,35.00,63.00,350.00,0,A040010010200003998,63.00,350.00,0
3055,LULU,20180320,-,-,-,473.60, -   ,37.00,66.60,370.00,0,A040010010200003999,66.60,370.00,0
3056,LULU,20180320,-,-,-,"3,155.20", -   ,246.50,443.70,"2,465.00",0,A040010010200004000,443.70,"2,465.00",0
3057,LULU,20180320,-,-,-,"3,334.40", -   ,260.50,468.90,"2,605.00",0,A040010010200004001,468.90,"2,605.00",0
3058,LULU,20180320,-,-,-,"1,580.39", -   ,123.47,222.24,"1,234.68",0,A040010010200004002,222.24,"1,234.68",0
3059,LULU,20180320,-,-,-,"2,937.60", -   ,229.50,413.10,"2,295.00",101776021,A040010010100000508,413.10,"2,295.00",0
3060,LULU,20180320,-,-,-,"1,408.00", -   ,110.00,198.00,"1,100.00",0,A040010010200004003,198.00,"1,100.00",0
3061,LULU,20180320,-,-,-,"2,387.20", -   ,186.50,335.70,"1,865.00",0,A040010010200004004,335.70,"1,865.00",0
3062,LULU,20180320,-,-,-,"1,817.60", -   ,142.00,255.60,"1,420.00",0,A040010010200004005,255.60,"1,420.00",0
3063,LULU,20180320,-,-,-,"1,817.60", -   ,142.00,255.60,"1,420.00",0,A040010010200004005,255.60,"1,420.00",0
3064,LULU,20180320,-,-,-,"1,739.98", -   ,135.94,244.68,"1,359.36",0,A040010010200004007,244.68,"1,359.36",0
3065,LULU,20180320,-,-,-,"5,350.40", -   ,418.00,752.40,"4,180.00",0,A040010010200004008,752.40,"4,180.00",0
3066,LULU,20180320,-,-,-,"1,766.40", -   ,138.00,248.40,"1,380.00",0,A040010010200004009,248.40,"1,380.00",0
3067,LULU,20180320,-,-,-,"3,136.00", -   ,245.00,441.00,"2,450.00",0,A040010010200004010,441.00,"2,450.00",0
3068,LULU,20180321,-,-,-,"4,006.40", -   ,313.00,563.40,"3,130.00",0,A040010010200004012,563.40,"3,130.00",0
3069,LULU,20180321,-,-,-,"1,740.80", -   ,136.00,244.80,"1,360.00",0,A040010010200004014,244.80,"1,360.00",0
3070,LULU,20180321,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200004016,93.60,520.00,0
3071,LULU,20180321,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200004019,93.60,520.00,0
3072,LULU,20180321,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200004016,93.60,520.00,0
3073,LULU,20180321,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200004019,93.60,520.00,0
3074,LULU,20180321,-,-,-,"1,331.20", -   ,104.00,187.20,"1,040.00",0,A040010010200004018,187.20,"1,040.00",0
3075,LULU,20180321,-,-,-,"1,088.00", -   ,85.00,153.00,850.00,130402061,A040010010100000512,153.00,850.00,0
3076,LULU,20180321,-,-,-,"1,792.00", -   ,140.00,252.00,"1,400.00",0,A040010010200004020,252.00,"1,400.00",0
3077,LULU,20180321,-,-,-,"1,792.00", -   ,140.00,252.00,"1,400.00",0,A040010010200004022,252.00,"1,400.00",0
3078,LULU,20180321,-,-,-,"1,336.78", -   ,104.44,187.98,"1,044.36",0,A040010010200004021,187.98,"1,044.36",0
3079,LULU,20180321,-,-,-,"2,061.23", -   ,161.03,289.86,"1,610.34",0,A040010010200004023,289.86,"1,610.34",0
3080,LULU,20180321,-,-,-,"1,568.00", -   ,122.50,220.50,"1,225.00",0,A040010010200004024,220.50,"1,225.00",0
3081,LULU,20180321,-,-,-,"7,013.17", -   ,547.90,986.23,"5,479.04",0,A040010010200004025,986.23,"5,479.04",0
3082,LULU,20180321,-,-,-,"5,913.60", -   ,462.00,831.60,"4,620.00",101641487,A040010010100000513,831.60,"4,620.00",0
3083,LULU,20180321,-,-,-,"5,273.60", -   ,412.00,741.60,"4,120.00",0,A040010010200004026,741.60,"4,120.00",0
3084,LULU,20180321,-,-,-,"26,572.80", -   ,"2,076.00","3,736.80","20,760.00",131419437,A040010010100000515,"3,736.80","20,760.00",0
3085,LULU,20180322,-,-,-,"1,580.80", -   ,123.50,222.30,"1,235.00",0,A040010010200004029,222.30,"1,235.00",0
3086,LULU,20180322,-,-,-,"1,580.80", -   ,123.50,222.30,"1,235.00",0,A040010010200004029,222.30,"1,235.00",0
3087,LULU,20180322,-,-,-,"2,976.00", -   ,232.50,418.50,"2,325.00",131537308,A040010010100000517,418.50,"2,325.00",0
3088,LULU,20180322,-,-,-,"3,748.35", -   ,292.84,527.11,"2,928.40",0,A040010010200004045,527.11,"2,928.40",0
3089,LULU,20180322,-,-,-,"3,609.60", -   ,282.00,507.60,"2,820.00",0,A040010010200004044,507.60,"2,820.00",0
3090,LULU,20180322,-,-,-,"1,625.60", -   ,127.00,228.60,"1,270.00",0,A040010010200004046,228.60,"1,270.00",0
3091,LULU,20180322,-,-,-,617.60, -   ,48.25,86.85,482.50,0,A040010010200004047,86.85,482.50,0
3092,LULU,20180322,-,-,-,"1,676.80", -   ,131.00,235.80,"1,310.00",0,A040010010200004048,235.80,"1,310.00",0
3093,LULU,20180322,-,-,-,"3,926.40", -   ,306.75,552.15,"3,067.50",122006362,A040010010100000518,552.15,"3,067.50",0
3094,LULU,20180322,-,-,-,"7,244.80", -   ,566.00,"1,018.80","5,660.00",130847096,A040010010100000519,"1,018.80","5,660.00",0
3095,LULU,20180322,-,-,-,"1,542.40", -   ,120.50,216.90,"1,205.00",0,A040010010200004050,216.90,"1,205.00",0
3096,LULU,20180322,-,-,-,"4,934.40", -   ,385.50,693.90,"3,855.00",0,A040010010200004051,693.90,"3,855.00",0
3097,LULU,20180322,-,-,-,"1,721.60", -   ,134.50,242.10,"1,345.00",0,A040010010200004053,242.10,"1,345.00",0
3098,LULU,20180322,-,-,-,"9,479.68", -   ,740.60,"1,333.08","7,406.00",0,A040010010200004052,"1,333.08","7,406.00",0
3099,LULU,20180322,-,-,-,"2,924.80", -   ,228.50,411.30,"2,285.00",131511171,A040010010100000521,411.30,"2,285.00",0
3100,LULU,20180322,-,-,-,"3,948.80", -   ,308.50,555.30,"3,085.00",0,A040010010200004054,555.30,"3,085.00",0
3101,LULU,20180322,-,-,-,"1,267.20", -   ,99.00,178.20,990.00,0,A040010010200004055,178.20,990.00,0
3102,LULU,20180322,-,-,-,"22,795.57", -   ,"1,780.90","3,205.63","17,809.04",101601175,A040010010100000523,"3,205.63","17,809.04",0
3103,LULU,20180322,-,-,-,"1,478.40", -   ,115.50,207.90,"1,155.00",101080841,A040010010100000526,207.90,"1,155.00",0
3104,LULU,20180322,-,-,-,"4,793.60", -   ,374.50,674.10,"3,745.00",0,A040010010200004056,674.10,"3,745.00",0
3105,LULU,20180323,-,-,-,"8,597.76", -   ,671.70,"1,209.06","6,717.00",130441049,A040010010100000527,"1,209.06","6,717.00",0
3106,LULU,20180323,-,-,-,"1,433.60", -   ,112.00,201.60,"1,120.00",0,A040010010200004066,201.60,"1,120.00",0
3107,LULU,20180323,-,-,-,"1,849.60", -   ,144.50,260.10,"1,445.00",0,A040010010200004059,260.10,"1,445.00",0
3108,LULU,20180323,-,-,-,"7,065.60", -   ,552.00,993.60,"5,520.00",0,A040010010200004058,993.60,"5,520.00",0
3109,LULU,20180323,-,-,-,"27,494.40", -   ,"2,148.00","3,866.40","21,480.00",0,A040010010200004067,"3,866.40","21,480.00",0
3110,LULU,20180323,-,-,-,"2,880.00", -   ,225.00,405.00,"2,250.00",0,A040010010200004064,405.00,"2,250.00",0
3111,LULU,20180323,-,-,-,"1,932.80", -   ,151.00,271.80,"1,510.00",0,A040010010200004065,271.80,"1,510.00",0
3112,LULU,20180323,-,-,-,"2,022.40", -   ,158.00,284.40,"1,580.00",0,A040010010200004061,284.40,"1,580.00",0
3113,LULU,20180323,-,-,-,"1,779.20", -   ,139.00,250.20,"1,390.00",0,A040010010200004062,250.20,"1,390.00",0
3114,LULU,20180323,-,-,-,659.20, -   ,51.50,92.70,515.00,0,A040010010200004063,92.70,515.00,0
3115,LULU,20180323,-,-,-,"2,611.20", -   ,204.00,367.20,"2,040.00",0,A040010010200004081,367.20,"2,040.00",0
3116,LULU,20180323,-,-,-,"3,001.19", -   ,234.47,422.04,"2,344.68",0,A040010010200004080,422.04,"2,344.68",0
3117,LULU,20180323,-,-,-,671.79, -   ,52.48,94.47,524.84,0,A040010010200004079,94.47,524.84,0
3118,LULU,20180323,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200004078,93.60,520.00,0
3119,LULU,20180323,-,-,-,"1,994.24", -   ,155.80,280.44,"1,558.00",0,A040010010200004077,280.44,"1,558.00",0
3120,LULU,20180323,-,-,-,"5,554.80", -   ,433.97,781.14,"4,339.69",0,A040010010200004076,781.14,"4,339.69",0
3121,LULU,20180323,-,-,-,"2,182.40", -   ,170.50,306.90,"1,705.00",0,A040010010200004075,306.90,"1,705.00",0
3122,LULU,20180323,-,-,-,"11,174.40", -   ,873.00,"1,571.40","8,730.00",0,A040010010200004057,"1,571.40","8,730.00",0
3123,LULU,20180323,-,-,-,742.40, -   ,58.00,104.40,580.00,0,A040010010200004074,104.40,580.00,0
3124,LULU,20180323,-,-,-,972.80, -   ,76.00,136.80,760.00,0,A040010010200004072,136.80,760.00,0
3125,LULU,20180323,-,-,-,"1,427.20", -   ,111.50,200.70,"1,115.00",0,A040010010200004073,200.70,"1,115.00",0
3126,LULU,20180323,-,-,-,"2,201.60", -   ,172.00,309.60,"1,720.00",0,A040010010200004068,309.60,"1,720.00",0
3127,LULU,20180323,-,-,-,"7,391.23", -   ,577.44,"1,039.39","5,774.40",0,A040010010200004069,"1,039.39","5,774.40",0
3128,LULU,20180323,-,-,-,"5,651.20", -   ,441.50,794.70,"4,415.00",0,A040010010200004060,794.70,"4,415.00",0
3129,LULU,20180323,-,-,-,"5,651.20", -   ,441.50,794.70,"4,415.00",0,A040010010200004070,794.70,"4,415.00",0
3130,LULU,20180323,-,-,-,"3,045.99", -   ,237.97,428.34,"2,379.68",131446167,A040010010100000529,428.34,"2,379.68",0
3131,LULU,20180323,-,-,-,"3,897.60", -   ,304.50,548.10,"3,045.00",131151833,A040010010100000528,548.10,"3,045.00",0
3132,LULU,20180323,-,-,-,"3,897.60", -   ,304.50,548.10,"3,045.00",0,A040010010200004071,548.10,"3,045.00",0
3133,LULU,20180323,-,-,-,"4,646.40", -   ,363.00,653.40,"3,630.00",0,A040010010200004082,653.40,"3,630.00",0
3134,LULU,20180323,-,-,-,562.79, -   ,43.97,79.14,439.68,0,A040010010200004083,79.14,439.68,0
3135,LULU,20180323,-,-,-,"1,420.80", -   ,111.00,199.80,"1,110.00",0,A040010010200004084,199.80,"1,110.00",0
3136,LULU,20180323,-,-,-,"3,158.81", -   ,246.78,444.21,"2,467.82",131195253,A040010010100000530,444.21,"2,467.82",0
3137,LULU,20180323,-,-,-,"2,112.00", -   ,165.00,297.00,"1,650.00",0,A040010010200004085,297.00,"1,650.00",0
3138,LULU,20180323,-,-,-,"1,046.40", -   ,81.75,147.15,817.50,0,A040010010200004086,147.15,817.50,0
3139,LULU,20180323,-,-,-,153.60, -   ,12.00,21.60,120.00,0,A040010010200004088,21.60,120.00,0
3140,LULU,20180323,-,-,-,"1,811.20", -   ,141.50,254.70,"1,415.00",0,A040010010200004087,254.70,"1,415.00",0
3141,LULU,20180323,-,-,-,"1,068.80", -   ,83.50,150.30,835.00,0,A040010010200004089,150.30,835.00,0
3142,LULU,20180323,-,-,-,"5,484.80", -   ,428.50,771.30,"4,285.00",0,A040010010200004091,771.30,"4,285.00",0
3143,LULU,20180323,-,-,-,"5,164.80", -   ,403.50,726.30,"4,035.00",101559942,A040010010100000531,726.30,"4,035.00",0
3144,LULU,20180323,-,-,-,"6,688.00", -   ,522.50,940.50,"5,225.00",0,A040010010200004090,940.50,"5,225.00",0
3145,LULU,20180323,-,-,-,"1,945.60", -   ,152.00,273.60,"1,520.00",0,A040010010200004093,273.60,"1,520.00",0
3146,LULU,20180323,-,-,-,"3,173.99", -   ,247.97,446.34,"2,479.68",0,A040010010200004094,446.34,"2,479.68",0
3147,LULU,20180323,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200004096,46.80,260.00,0
3148,LULU,20180323,-,-,-,550.40, -   ,43.00,77.40,430.00,0,A040010010200004095,77.40,430.00,0
3149,LULU,20180323,-,-,-,"1,625.60", -   ,127.00,228.60,"1,270.00",0,A040010010200004098,228.60,"1,270.00",0
3150,LULU,20180323,-,-,-,689.97, -   ,53.90,97.03,539.04,0,A040010010200004097,97.03,539.04,0
3151,LULU,20180323,-,-,-,"1,580.80", -   ,123.50,222.30,"1,235.00",0,A040010010200004099,222.30,"1,235.00",0
